model,lang,task,kept,sample_id,keep_overall,keep_value,keep_window,keep_question,keep_haystack,keep_overall_high,keep_value_high,keep_window_high,keep_question_high,keep_haystack_high,arm,frac_value_evicted,n_tokens,n_value_tokens,n_question_tokens,depth
qwen25-7b-1m,en,niah_single,0.5,12,0.49998486042022705,0.8915816356561014,0.6571428573557309,1.0,0.4997942639248712,0.49998486042022705,0.12372449239982027,0.3613839281190719,1.0,0.5001529497759682,qa,0.026785714285714284,33089,7,66,0.8879
qwen25-7b-1m,en,niah_single,0.5,13,0.5,0.9017857174788203,0.6445578275514501,1.0,0.499815917174731,0.5,0.12627551225679262,0.3822278983425349,1.0,0.5001499682132687,qa,0.017857142857142856,33091,7,67,0.9046
qwen25-7b-1m,en,niah_single,0.5,14,0.49998486042022705,0.8979591858972397,0.8538533858954906,1.0,0.49957718913044247,0.49998486042022705,0.06887755210378341,0.11630639071310205,1.0,0.5004268711698907,qa,0.044642857142857144,33089,7,66,0.0532
qwen25-7b-1m,en,niah_single,0.5,15,0.49998486042022705,0.8724489820056728,0.7926587284143481,1.0,0.4996654542961291,0.49998486042022705,0.09183673613837787,0.17584325635938772,1.0,0.500338610793863,qa,0.0625,33089,7,66,0.1399
qwen25-7b-1m,en,niah_single,0.5,16,0.49998486042022705,0.880102043439235,0.6696428544819355,1.0,0.4997894074767828,0.49998486042022705,0.08163265444870506,0.2885338344079043,1.0,0.5002284600798573,qa,0.044642857142857144,33089,7,66,0.4263
qwen25-7b-1m,en,niah_single,0.5,17,0.49998486042022705,0.8903061245967235,0.5878378344433648,1.0,0.49988631664642263,0.49998486042022705,0.08290816537503685,0.3800675676071218,1.0,0.5001193692109415,qa,0.044642857142857144,33089,7,66,0.2838
qwen25-7b-1m,en,niah_single,0.5,18,0.5,0.8903061249958617,0.6767399421493921,1.0,0.4997910298407078,0.5,0.06760204250791244,0.280906602241365,1.0,0.5002590428505626,qa,0.03571428571428571,33091,7,67,0.4263
qwen25-7b-1m,en,niah_single,0.5,19,0.49998486042022705,0.9056122474638479,0.7390625021819558,1.0,0.4996949162866388,0.49998486042022705,0.127551022517894,0.2957589283385979,1.0,0.5002325347491673,qa,0.017857142857142856,33089,7,66,0.8566
qwen25-7b-1m,en,niah_single,0.5,20,0.49998486042022705,0.9081632675869125,0.7029220783816916,1.0,0.4997141020638602,0.49998486042022705,0.13010204304009676,0.33137175374265226,1.0,0.5002098227185863,qa,0.008928571428571428,33089,7,66,0.6238
qwen25-7b-1m,en,niah_single,0.5,21,0.49998486042022705,0.8864795940795115,0.7219076635582107,1.0,0.4997089872402804,0.49998486042022705,0.0918367366705622,0.2502177700267306,1.0,0.5002953402165856,qa,0.044642857142857144,33089,7,66,0.4842
qwen25-7b-1m,en,niah_single,0.5,22,0.49998486042022705,0.881377554631659,0.7227787428668567,1.0,0.49970790477735655,0.49998486042022705,0.09438775705971889,0.24738675888095582,1.0,0.5002988574228117,qa,0.05357142857142857,33089,7,66,0.4842
qwen25-7b-1m,en,niah_single,0.5,23,0.49998486042022705,0.8864795943456036,0.7907229933355536,1.0,0.49962344153651167,0.49998486042022705,0.07908163485782486,0.17617595847696066,1.0,0.5003873860197408,qa,0.044642857142857144,33089,7,66,0.3398
qwen25-7b-1m,zh,niah_single,0.5,0,0.5,0.8494897987693548,0.7438046668789217,1.0,0.49912939593195915,0.5,0.1288265327789954,0.22886297373666561,1.0,0.5009682056094918,qa,0.07142857142857142,27605,7,63,0.0203
qwen25-7b-1m,zh,niah_single,0.5,1,0.5,0.7933673508731383,0.5543913976954562,1.0,0.49980577427361694,0.5,0.17602041204060828,0.4139030602777244,1.0,0.5003074442169496,qa,0.07142857142857142,27605,7,63,0.1762
qwen25-7b-1m,zh,niah_single,0.5,2,0.5,0.8188775559621198,0.4826127816257732,1.0,0.5000601788716657,0.5,0.22066326878432715,0.5543233092342105,1.0,0.49981197555150303,qa,0.044642857142857144,27605,7,63,0.9425
qwen25-7b-1m,zh,niah_single,0.5,3,0.5,0.8545918396807143,0.699154134573681,1.0,0.49931068399122785,0.5,0.10714286020291704,0.26710526280969915,1.0,0.5008060998682465,qa,0.044642857142857144,27605,7,63,0.1031
qwen25-7b-1m,zh,niah_single,0.5,4,0.5,0.7614795963412949,0.41596096406491206,1.0,0.5002970237817083,0.5,0.26275510686848846,0.6102724395958441,1.0,0.4996102587985141,qa,0.044642857142857144,27605,7,63,0.9607
qwen25-7b-1m,zh,niah_single,0.5,5,0.4999818503856659,0.8099489845335484,0.5832725934950369,1.0,0.49968443465019974,0.4999818503856659,0.21301020735076495,0.4455174927466682,1.0,0.5001763254404068,qa,0.026785714285714284,27606,7,63,0.8462
qwen25-7b-1m,zh,niah_single,0.5,6,0.5,0.8061224530850138,0.5061090242649827,1.0,0.4999788549861738,0.5,0.2257653106270092,0.5226503772927182,1.0,0.499921601531761,qa,0.044642857142857144,27605,7,63,0.9425
qwen25-7b-1m,zh,niah_single,0.5,7,0.5,0.8290816368535161,0.626190480643085,1.0,0.4995862894824573,0.5,0.20918367709964514,0.41438492617869216,1.0,0.5002806827958141,qa,0.026785714285714284,27605,7,63,0.6631
qwen25-7b-1m,zh,niah_single,0.5,8,0.4999818503856659,0.8239795950108341,0.6251920095362168,1.0,0.4995576377425875,0.4999818503856659,0.13903061593217508,0.33266128928101224,1.0,0.5005487238190004,qa,0.0625,27606,7,63,0.2837
qwen25-7b-1m,zh,niah_single,0.5,9,0.5,0.8137755149177143,0.445555123633572,1.0,0.5001824721693993,0.5,0.22831633114921196,0.5941381957381964,1.0,0.49968449026346207,qa,0.017857142857142856,27605,7,63,0.5876
qwen25-7b-1m,zh,niah_single,0.5,10,0.4999818503856659,0.7984693920505899,0.41973489521270885,1.0,0.5002654580665487,0.4999818503856659,0.22193877891238248,0.6043814233105097,1.0,0.4996128755488566,qa,0.026785714285714284,27607,7,64,0.9607
qwen25-7b-1m,zh,niah_single,0.5,11,0.4999818503856659,0.8137755151838064,0.5891955260719571,1.0,0.4996600222906896,0.4999818503856659,0.21045918775988476,0.43885281309485435,1.0,0.5002023601638419,qa,0.026785714285714284,27606,7,63,0.8462
qwen25-7b-1m,zh,niah_single,0.5,12,0.5,0.8086734740063548,0.5588556823453733,1.0,0.49978983242596897,0.5,0.23469388165644237,0.4787718633056751,1.0,0.5000758054000991,qa,0.03571428571428571,27605,7,63,0.891
qwen25-7b-1m,zh,niah_single,0.5,13,0.4999818503856659,0.779336739597576,0.4770275309149708,1.0,0.500062134116888,0.4999818503856659,0.25637755503079723,0.5617559536227158,1.0,0.4997657843466316,qa,0.0625,27607,7,64,0.9092
qwen25-7b-1m,zh,niah_single,0.5,14,0.5,0.8571428599368248,0.7810639866760799,1.0,0.4990169004138027,0.5,0.10969388005988938,0.18526785704307258,1.0,0.5011008639952966,qa,0.044642857142857144,27605,7,63,0.0349
qwen25-7b-1m,zh,niah_single,0.5,15,0.5,0.8278061247297696,0.6988981783922229,1.0,0.49931884264307363,0.5,0.14030612539499998,0.26567249160559314,1.0,0.5008024919245925,qa,0.07142857142857142,27605,7,63,0.1032
qwen25-7b-1m,zh,niah_single,0.5,16,0.5,0.7984693909862212,0.43464652808117016,1.0,0.5002309823674815,0.5,0.17091837099620275,0.5251288499733034,1.0,0.4999111856200865,qa,0.0625,27605,7,63,0.39
qwen25-7b-1m,zh,niah_single,0.5,17,0.5,0.8022959217695254,0.4799812051766951,1.0,0.5000692903995514,0.5,0.16836735140532255,0.48233082754138323,1.0,0.5000611588891063,qa,0.0625,27605,7,63,0.2175
qwen25-7b-1m,zh,niah_single,0.5,18,0.4999818503856659,0.815051024114447,0.44114431499370504,1.0,0.5001919439860752,0.4999818503856659,0.1466836773657373,0.5188593294088995,1.0,0.4999144388628857,qa,0.05357142857142857,27607,7,64,0.39
qwen25-7b-1m,zh,niah_single,0.5,19,0.4999818503856659,0.8367346982870784,0.587842713376241,1.0,0.49966490188879625,0.4999818503856659,0.19005102424749307,0.4375901887459414,1.0,0.5002069159277848,qa,0.017857142857142856,27606,7,63,0.8462
qwen25-7b-1m,zh,niah_single,0.5,20,0.5,0.8252551059371659,0.45017280855349134,1.0,0.5001688211091927,0.5,0.21938775878931796,0.5983102917671204,1.0,0.4996669170047556,qa,0.03571428571428571,27605,7,63,0.5877
qwen25-7b-1m,zh,niah_single,0.5,21,0.5,0.7869897997006774,0.45463564122162226,1.0,0.500163651204535,0.5,0.15943877877933638,0.4933261171432345,1.0,0.5000240741563695,qa,0.07142857142857142,27605,7,63,0.4568
qwen25-7b-1m,zh,niah_single,0.5,22,0.5,0.7959183723266635,0.4499999967603279,1.0,0.5001822018197605,0.5,0.16964286153337785,0.4999107114272192,1.0,0.5000003251646247,qa,0.0625,27605,7,63,0.4568
qwen25-7b-1m,zh,niah_single,0.5,23,0.4999818503856659,0.841836737867977,0.6229838692566513,1.0,0.49956511945596765,0.4999818503856659,0.12372449293200459,0.33208525269791217,1.0,0.5005506774676698,qa,0.0625,27606,7,63,0.2837
